,First Name,Last Name,Bib,Gender Pos,Split Name,Time of Day,Distance,Hours,Minutes,Seconds,Milliseconds
7543,Kip,Bell,151,M522,Cottonwood Gulch,Sat 8:33:22 PM,45.3 mi,13,33,22,718
7544,Kip,Bell,151,M522,Table Mesa,Sat 10:08:10 PM,49.4 mi,15,08,10,188
7545,Kip,Bell,151,M522,Doe Spring,Sun 1:02:06 AM,57.5 mi,18,02,06,459
7546,Kip,Bell,151,M522,Finish,Sun 1:50:25 AM,62.2 mi,18,50,25,858
7547,Mike,Israel,517,M523,Start,Sat 7:00:02 AM,0.0 mi,00,00,02,870
7548,Mike,Israel,517,M523,Antelope Mesa,Sat 8:42:21 AM,7.6 mi,1,42,21,788
7549,Mike,Israel,517,M523,Bumble Bee,Sat 11:35:38 AM,19.2 mi,4,35,38,450
7550,Mike,Israel,517,M523,Gloriana Mine,Sat 1:07:43 PM,23.8 mi,6,07,43,478
7551,Mike,Israel,517,M523,Deep Canyon Ranch,Sat 3:40:39 PM,32.2 mi,8,40,39,679
7552,Mike,Israel,517,M523,Black Canyon City,Sat 5:20:24 PM,37.7 mi,10,20,24,029
7553,Mike,Israel,517,M523,Table Mesa,Sat 9:44:11 PM,49.4 mi,14,44,11,699
7554,Mike,Israel,517,M523,Doe Spring,Sun 12:40:15 AM,57.5 mi,17,40,15,269
7555,Mike,Israel,517,M523,Finish,Sun 1:52:46 AM,62.2 mi,18,52,46,119
7556,Carlos,Levario,616,M524,Antelope Mesa,Sat 7:37:13 AM,7.6 mi,1,37,13,880
7557,Carlos,Levario,616,M524,Bumble Bee,Sat 10:26:08 AM,19.2 mi,4,26,08,668
7558,Carlos,Levario,616,M524,Gloriana Mine,Sat 11:49:24 AM,23.8 mi,5,49,24,379
7559,Carlos,Levario,616,M524,Deep Canyon Ranch,Sat 2:14:11 PM,32.2 mi,8,14,11,159
7560,Carlos,Levario,616,M524,Black Canyon City,Sat 4:06:47 PM,37.7 mi,10,06,47,000
7561,Carlos,Levario,616,M524,Cottonwood Gulch,Sat 7:02:45 PM,45.3 mi,13,02,45,438
7562,Carlos,Levario,616,M524,Table Mesa,Sat 8:55:57 PM,49.4 mi,14,55,57,629
7563,Carlos,Levario,616,M524,Doe Spring,Sat 11:48:20 PM,57.5 mi,17,48,20,428
7564,Carlos,Levario,616,M524,Finish,Sun 12:54:25 AM,62.2 mi,18,54,25,690
7565,Melissa,Arnold,128,F205,Start,Sat 6:00:13 AM,0.0 mi,00,00,13,259
7566,Melissa,Arnold,128,F205,Antelope Mesa,Sat 7:41:30 AM,7.6 mi,1,41,30,939
7567,Melissa,Arnold,128,F205,Bumble Bee,Sat 10:35:06 AM,19.2 mi,4,35,06,059
7568,Melissa,Arnold,128,F205,Gloriana Mine,Sat 12:06:49 PM,23.8 mi,6,06,49,639
7569,Melissa,Arnold,128,F205,Deep Canyon Ranch,Sat 2:37:14 PM,32.2 mi,8,37,14,929
7570,Melissa,Arnold,128,F205,Black Canyon City,Sat 4:24:39 PM,37.7 mi,10,24,39,218
7571,Melissa,Arnold,128,F205,Cottonwood Gulch,Sat 7:13:36 PM,45.3 mi,13,13,36,599
7572,Melissa,Arnold,128,F205,Table Mesa,Sat 8:51:51 PM,49.4 mi,14,51,51,989
7573,Melissa,Arnold,128,F205,Doe Spring,Sat 11:44:49 PM,57.5 mi,17,44,49,368
7574,Melissa,Arnold,128,F205,Finish,Sun 12:57:30 AM,62.2 mi,18,57,30,399
7575,Erin,Wilder,1077,F206,Start,Sat 6:30:29 AM,0.0 mi,00,00,29,329
7576,Erin,Wilder,1077,F206,Antelope Mesa,Sat 8:04:28 AM,7.6 mi,1,34,28,229
7577,Erin,Wilder,1077,F206,Gloriana Mine,Sat 12:23:16 PM,23.8 mi,5,53,16,879
7578,Erin,Wilder,1077,F206,Deep Canyon Ranch,Sat 2:47:32 PM,32.2 mi,8,17,32,950
7579,Erin,Wilder,1077,F206,Black Canyon City,Sat 4:29:42 PM,37.7 mi,9,59,42,288
7580,Erin,Wilder,1077,F206,Cottonwood Gulch,Sat 7:16:35 PM,45.3 mi,12,46,35,639
7581,Erin,Wilder,1077,F206,Table Mesa,Sat 9:01:37 PM,49.4 mi,14,31,37,358
7582,Erin,Wilder,1077,F206,Doe Spring,Sun 12:01:57 AM,57.5 mi,17,31,57,629
7583,Erin,Wilder,1077,F206,Finish,Sun 1:29:06 AM,62.2 mi,18,59,06,459
7584,Brandon,Yoo,1098,M525,Start,Sat 7:00:24 AM,0.0 mi,00,00,24,239
7585,Brandon,Yoo,1098,M525,Antelope Mesa,Sat 8:30:22 AM,7.6 mi,1,30,22,609
7586,Brandon,Yoo,1098,M525,Bumble Bee,Sat 10:56:11 AM,19.2 mi,3,56,11,649
7587,Brandon,Yoo,1098,M525,Gloriana Mine,Sat 12:13:33 PM,23.8 mi,5,13,33,728
7588,Brandon,Yoo,1098,M525,Deep Canyon Ranch,Sat 2:20:03 PM,32.2 mi,7,20,03,068
7589,Brandon,Yoo,1098,M525,Black Canyon City,Sat 4:16:18 PM,37.7 mi,9,16,18,599
7590,Brandon,Yoo,1098,M525,Cottonwood Gulch,Sat 7:43:05 PM,45.3 mi,12,43,05,029
7591,Brandon,Yoo,1098,M525,Table Mesa,Sat 9:32:23 PM,49.4 mi,14,32,23,529
7592,Brandon,Yoo,1098,M525,Doe Spring,Sun 12:46:18 AM,57.5 mi,17,46,18,230
7593,Brandon,Yoo,1098,M525,Finish,Sun 2:01:55 AM,62.2 mi,19,01,55,938
7594,Tammy,Lifka,621,F207,Start,Sat 7:00:28 AM,0.0 mi,00,00,28,789
7595,Tammy,Lifka,621,F207,Antelope Mesa,Sat 8:40:40 AM,7.6 mi,1,40,40,759
7596,Tammy,Lifka,621,F207,Bumble Bee,Sat 11:40:31 AM,19.2 mi,4,40,31,759
7597,Tammy,Lifka,621,F207,Gloriana Mine,Sat 1:20:39 PM,23.8 mi,6,20,39,669
7598,Tammy,Lifka,621,F207,Deep Canyon Ranch,Sat 3:54:09 PM,32.2 mi,8,54,09,819
7599,Tammy,Lifka,621,F207,Black Canyon City,Sat 5:40:37 PM,37.7 mi,10,40,37,279
7600,Tammy,Lifka,621,F207,Cottonwood Gulch,Sat 8:39:26 PM,45.3 mi,13,39,26,800
7601,Tammy,Lifka,621,F207,Table Mesa,Sat 10:11:58 PM,49.4 mi,15,11,58,069
7602,Tammy,Lifka,621,F207,Doe Spring,Sun 12:59:05 AM,57.5 mi,17,59,05,410
7603,Tammy,Lifka,621,F207,Finish,Sun 2:02:24 AM,62.2 mi,19,02,24,910
7604,Keith,Pronske,823,M526,Start,Sat 6:28:25 AM,0.0 mi,00,00,00,000
7605,Keith,Pronske,823,M526,Antelope Mesa,Sat 8:01:26 AM,7.6 mi,1,31,26,189
7606,Keith,Pronske,823,M526,Bumble Bee,Sat 10:35:55 AM,19.2 mi,4,05,55,819
7607,Keith,Pronske,823,M526,Gloriana Mine,Sat 11:47:56 AM,23.8 mi,5,17,56,359
7608,Keith,Pronske,823,M526,Deep Canyon Ranch,Sat 1:57:33 PM,32.2 mi,7,27,33,179
7609,Keith,Pronske,823,M526,Black Canyon City,Sat 3:45:13 PM,37.7 mi,9,15,13,688
7610,Keith,Pronske,823,M526,Cottonwood Gulch,Sat 6:44:28 PM,45.3 mi,12,14,28,169
7611,Keith,Pronske,823,M526,Table Mesa,Sat 8:32:46 PM,49.4 mi,14,02,46,709
7612,Keith,Pronske,823,M526,Doe Spring,Sun 12:06:20 AM,57.5 mi,17,36,20,690
7613,Keith,Pronske,823,M526,Finish,Sun 1:33:30 AM,62.2 mi,19,03,30,108
7614,Spencer,Barlow,145,M527,Start,Sat 7:00:39 AM,0.0 mi,00,00,39,609
7615,Spencer,Barlow,145,M527,Antelope Mesa,Sat 8:25:35 AM,7.6 mi,1,25,35,538
7616,Spencer,Barlow,145,M527,Bumble Bee,Sat 11:01:51 AM,19.2 mi,4,01,51,850
7617,Spencer,Barlow,145,M527,Gloriana Mine,Sat 12:53:14 PM,23.8 mi,5,53,14,269
7618,Spencer,Barlow,145,M527,Deep Canyon Ranch,Sat 3:08:30 PM,32.2 mi,8,08,30,929
7619,Spencer,Barlow,145,M527,Black Canyon City,Sat 5:04:21 PM,37.7 mi,10,04,21,800
7620,Spencer,Barlow,145,M527,Cottonwood Gulch,Sat 7:59:10 PM,45.3 mi,12,59,10,209
7621,Spencer,Barlow,145,M527,Table Mesa,Sat 9:45:36 PM,49.4 mi,14,45,36,718
7622,Spencer,Barlow,145,M527,Doe Spring,Sun 12:44:26 AM,57.5 mi,17,44,26,199
7623,Spencer,Barlow,145,M527,Finish,Sun 2:07:24 AM,62.2 mi,19,07,24,149
7624,Michael,McNamara,698,M528,Start,Sat 6:30:18 AM,0.0 mi,00,00,18,339
7625,Michael,McNamara,698,M528,Antelope Mesa,Sat 7:55:55 AM,7.6 mi,1,25,55,759
7626,Michael,McNamara,698,M528,Bumble Bee,Sat 10:29:50 AM,19.2 mi,3,59,50,109
7627,Michael,McNamara,698,M528,Gloriana Mine,Sat 11:54:59 AM,23.8 mi,5,24,59,459
7628,Michael,McNamara,698,M528,Deep Canyon Ranch,Sat 2:15:42 PM,32.2 mi,7,45,42,109
7629,Michael,McNamara,698,M528,Black Canyon City,Sat 4:16:08 PM,37.7 mi,9,46,08,559
7630,Michael,McNamara,698,M528,Cottonwood Gulch,Sat 7:20:34 PM,45.3 mi,12,50,34,699
7631,Michael,McNamara,698,M528,Table Mesa,Sat 9:09:27 PM,49.4 mi,14,39,27,199
7632,Michael,McNamara,698,M528,Doe Spring,Sun 12:15:32 AM,57.5 mi,17,45,32,819
7633,Michael,McNamara,698,M528,Finish,Sun 1:38:11 AM,62.2 mi,19,08,11,639
7634,Stephan,Casselman,226,M529,Start,Sat 6:30:19 AM,0.0 mi,00,00,19,859
7635,Stephan,Casselman,226,M529,Antelope Mesa,Sat 7:55:57 AM,7.6 mi,1,25,57,770
7636,Stephan,Casselman,226,M529,Bumble Bee,Sat 10:29:55 AM,19.2 mi,3,59,55,629
7637,Stephan,Casselman,226,M529,Gloriana Mine,Sat 11:55:01 AM,23.8 mi,5,25,01,458
7638,Stephan,Casselman,226,M529,Deep Canyon Ranch,Sat 2:14:56 PM,32.2 mi,7,44,56,310
7639,Stephan,Casselman,226,M529,Black Canyon City,Sat 4:16:17 PM,37.7 mi,9,46,17,588
7640,Stephan,Casselman,226,M529,Cottonwood Gulch,Sat 7:20:23 PM,45.3 mi,12,50,23,690
7641,Stephan,Casselman,226,M529,Table Mesa,Sat 9:09:34 PM,49.4 mi,14,39,34,199
7642,Stephan,Casselman,226,M529,Doe Spring,Sun 12:15:22 AM,57.5 mi,17,45,22,819
7643,Stephan,Casselman,226,M529,Finish,Sun 1:38:14 AM,62.2 mi,19,08,14,778
7644,Beli,Thakur,993,M530,Start,Sat 7:00:31 AM,0.0 mi,00,00,31,640
7645,Beli,Thakur,993,M530,Antelope Mesa,Sat 8:34:53 AM,7.6 mi,1,34,53,679
7646,Beli,Thakur,993,M530,Bumble Bee,Sat 11:13:09 AM,19.2 mi,4,13,09,379
7647,Beli,Thakur,993,M530,Gloriana Mine,Sat 12:55:22 PM,23.8 mi,5,55,22,299
7648,Beli,Thakur,993,M530,Deep Canyon Ranch,Sat 3:12:55 PM,32.2 mi,8,12,55,658
7649,Beli,Thakur,993,M530,Black Canyon City,Sat 5:13:19 PM,37.7 mi,10,13,19,928
7650,Beli,Thakur,993,M530,Cottonwood Gulch,Sat 8:36:24 PM,45.3 mi,13,36,24,760
7651,Beli,Thakur,993,M530,Table Mesa,Sat 10:32:13 PM,49.4 mi,15,32,13,358
7652,Beli,Thakur,993,M530,Doe Spring,Sun 1:08:01 AM,57.5 mi,18,08,01,540
7653,Beli,Thakur,993,M530,Finish,Sun 2:08:27 AM,62.2 mi,19,08,27,339
7654,Tari,Tan,983,F208,Start,Sat 6:30:37 AM,0.0 mi,00,00,37,130
7655,Tari,Tan,983,F208,Antelope Mesa,Sat 8:20:37 AM,7.6 mi,1,50,37,469
7656,Tari,Tan,983,F208,Bumble Bee,Sat 11:32:42 AM,19.2 mi,5,02,42,188
7657,Tari,Tan,983,F208,Gloriana Mine,Sat 12:53:20 PM,23.8 mi,6,23,20,269
7658,Tari,Tan,983,F208,Deep Canyon Ranch,Sat 3:30:40 PM,32.2 mi,9,00,40,770
7659,Tari,Tan,983,F208,Black Canyon City,Sat 5:22:16 PM,37.7 mi,10,52,16,288
7660,Tari,Tan,983,F208,Cottonwood Gulch,Sat 8:18:37 PM,45.3 mi,13,48,37,500
7661,Tari,Tan,983,F208,Table Mesa,Sat 9:47:32 PM,49.4 mi,15,17,32,750
7662,Tari,Tan,983,F208,Doe Spring,Sun 12:28:26 AM,57.5 mi,17,58,26,010
7663,Tari,Tan,983,F208,Finish,Sun 1:38:47 AM,62.2 mi,19,08,47,250
7664,Katherine,Matthiesen,677,F209,Start,Sat 6:30:36 AM,0.0 mi,00,00,36,189
7665,Katherine,Matthiesen,677,F209,Antelope Mesa,Sat 7:56:02 AM,7.6 mi,1,26,02,789
7666,Katherine,Matthiesen,677,F209,Bumble Bee,Sat 10:18:41 AM,19.2 mi,3,48,41,289
7667,Katherine,Matthiesen,677,F209,Gloriana Mine,Sat 11:39:36 AM,23.8 mi,5,09,36,240
7668,Katherine,Matthiesen,677,F209,Deep Canyon Ranch,Sat 1:59:08 PM,32.2 mi,7,29,08,028
7669,Katherine,Matthiesen,677,F209,Black Canyon City,Sat 3:36:43 PM,37.7 mi,9,06,43,559
7670,Katherine,Matthiesen,677,F209,Cottonwood Gulch,Sat 6:34:24 PM,45.3 mi,12,04,24,419
7671,Katherine,Matthiesen,677,F209,Table Mesa,Sat 8:34:52 PM,49.4 mi,14,04,52,739
7672,Katherine,Matthiesen,677,F209,Doe Spring,Sat 11:54:47 PM,57.5 mi,17,24,47,519
7673,Katherine,Matthiesen,677,F209,Finish,Sun 1:39:53 AM,62.2 mi,19,09,53,380
7674,Gavin,Defreese,289,M531,Start,Sat 6:30:20 AM,0.0 mi,00,00,20,829
7675,Gavin,Defreese,289,M531,Antelope Mesa,Sat 7:57:23 AM,7.6 mi,1,27,23,100
7676,Gavin,Defreese,289,M531,Bumble Bee,Sat 10:43:12 AM,19.2 mi,4,13,12,759
7677,Gavin,Defreese,289,M531,Gloriana Mine,Sat 12:16:18 PM,23.8 mi,5,46,18,769
7678,Gavin,Defreese,289,M531,Deep Canyon Ranch,Sat 2:52:17 PM,32.2 mi,8,22,17,659
7679,Gavin,Defreese,289,M531,Black Canyon City,Sat 4:45:46 PM,37.7 mi,10,15,46,529
7680,Gavin,Defreese,289,M531,Cottonwood Gulch,Sat 7:47:46 PM,45.3 mi,13,17,46,828
7681,Gavin,Defreese,289,M531,Table Mesa,Sat 9:31:12 PM,49.4 mi,15,01,12,508
7682,Gavin,Defreese,289,M531,Doe Spring,Sun 12:34:08 AM,57.5 mi,18,04,08,838
7683,Gavin,Defreese,289,M531,Finish,Sun 1:40:11 AM,62.2 mi,19,10,11,710
7684,Chris,Ritchie,854,M532,Start,Sat 7:00:33 AM,0.0 mi,00,00,33,939
7685,Chris,Ritchie,854,M532,Antelope Mesa,Sat 8:41:52 AM,7.6 mi,1,41,52,779
7686,Chris,Ritchie,854,M532,Bumble Bee,Sat 11:28:26 AM,19.2 mi,4,28,26,280
7687,Chris,Ritchie,854,M532,Gloriana Mine,Sat 1:04:00 PM,23.8 mi,6,04,00,419
7688,Chris,Ritchie,854,M532,Deep Canyon Ranch,Sat 3:29:46 PM,32.2 mi,8,29,46,048
7689,Chris,Ritchie,854,M532,Black Canyon City,Sat 5:25:27 PM,37.7 mi,10,25,27,029
7690,Chris,Ritchie,854,M532,Cottonwood Gulch,Sat 8:28:32 PM,45.3 mi,13,28,32,639
7691,Chris,Ritchie,854,M532,Table Mesa,Sat 10:11:32 PM,49.4 mi,15,11,32,968
7692,Chris,Ritchie,854,M532,Doe Spring,Sun 1:11:43 AM,57.5 mi,18,11,43,599
7693,Chris,Ritchie,854,M532,Finish,Sun 2:11:03 AM,62.2 mi,19,11,03,539
7694,James,Buesing,200,M533,Start,Sat 6:30:32 AM,0.0 mi,00,00,32,329
7695,James,Buesing,200,M533,Antelope Mesa,Sat 8:14:46 AM,7.6 mi,1,44,46,380
7696,James,Buesing,200,M533,Bumble Bee,Sat 11:25:03 AM,19.2 mi,4,55,03,849
7697,James,Buesing,200,M533,Gloriana Mine,Sat 1:20:49 PM,23.8 mi,6,50,49,669
7698,James,Buesing,200,M533,Deep Canyon Ranch,Sat 3:42:27 PM,32.2 mi,9,12,27,699
7699,James,Buesing,200,M533,Black Canyon City,Sat 5:24:51 PM,37.7 mi,10,54,51,889
7700,James,Buesing,200,M533,Cottonwood Gulch,Sat 8:38:30 PM,45.3 mi,14,08,30,788
7701,James,Buesing,200,M533,Table Mesa,Sat 10:20:34 PM,49.4 mi,15,50,34,188
7702,James,Buesing,200,M533,Doe Spring,Sun 12:52:19 AM,57.5 mi,18,22,19,308
7703,James,Buesing,200,M533,Finish,Sun 1:41:06 AM,62.2 mi,19,11,06,679
7704,Ethan,Cernava,1148,M534,Start,Sat 7:00:13 AM,0.0 mi,00,00,13,650
7705,Ethan,Cernava,1148,M534,Antelope Mesa,Sat 8:34:43 AM,7.6 mi,1,34,43,670
7706,Ethan,Cernava,1148,M534,Bumble Bee,Sat 11:31:44 AM,19.2 mi,4,31,44,109
7707,Ethan,Cernava,1148,M534,Gloriana Mine,Sat 12:57:07 PM,23.8 mi,5,57,07,319
7708,Ethan,Cernava,1148,M534,Deep Canyon Ranch,Sat 3:17:39 PM,32.2 mi,8,17,39,709
7709,Ethan,Cernava,1148,M534,Black Canyon City,Sat 5:07:57 PM,37.7 mi,10,07,57,849
7710,Ethan,Cernava,1148,M534,Cottonwood Gulch,Sat 8:07:59 PM,45.3 mi,13,07,59,339
7711,Ethan,Cernava,1148,M534,Table Mesa,Sat 9:59:49 PM,49.4 mi,14,59,49,928
7712,Ethan,Cernava,1148,M534,Doe Spring,Sun 12:57:58 AM,57.5 mi,17,57,58,398
7713,Ethan,Cernava,1148,M534,Finish,Sun 2:13:18 AM,62.2 mi,19,13,18,899
7714,Natasha,Swartley,978,F210,Start,Sat 7:00:09 AM,0.0 mi,00,00,09,189
7715,Natasha,Swartley,978,F210,Antelope Mesa,Sat 8:37:55 AM,7.6 mi,1,37,55,719
7716,Natasha,Swartley,978,F210,Bumble Bee,Sat 11:28:47 AM,19.2 mi,4,28,47,700
7717,Natasha,Swartley,978,F210,Gloriana Mine,Sat 12:45:57 PM,23.8 mi,5,45,57,158
7718,Natasha,Swartley,978,F210,Deep Canyon Ranch,Sat 3:11:22 PM,32.2 mi,8,11,22,739
7719,Natasha,Swartley,978,F210,Black Canyon City,Sat 4:53:24 PM,37.7 mi,9,53,24,639
7720,Natasha,Swartley,978,F210,Cottonwood Gulch,Sat 7:46:28 PM,45.3 mi,12,46,28,529
7721,Natasha,Swartley,978,F210,Table Mesa,Sat 9:29:54 PM,49.4 mi,14,29,54,489
7722,Natasha,Swartley,978,F210,Doe Spring,Sun 12:54:18 AM,57.5 mi,17,54,18,338
7723,Natasha,Swartley,978,F210,Finish,Sun 2:16:34 AM,62.2 mi,19,16,34,639
7724,Carol,Clifford,249,F211,Start,Sat 6:00:26 AM,0.0 mi,00,00,26,070
7725,Carol,Clifford,249,F211,Antelope Mesa,Sat 7:38:38 AM,7.6 mi,1,38,38,899
7726,Carol,Clifford,249,F211,Bumble Bee,Sat 10:27:41 AM,19.2 mi,4,27,41,670
7727,Carol,Clifford,249,F211,Gloriana Mine,Sat 11:54:34 AM,23.8 mi,5,54,34,459
7728,Carol,Clifford,249,F211,Deep Canyon Ranch,Sat 2:27:17 PM,32.2 mi,8,27,17,889
7729,Carol,Clifford,249,F211,Black Canyon City,Sat 4:25:59 PM,37.7 mi,10,25,59,239
7730,Carol,Clifford,249,F211,Cottonwood Gulch,Sat 7:34:13 PM,45.3 mi,13,34,13,900
7731,Carol,Clifford,249,F211,Table Mesa,Sat 9:09:55 PM,49.4 mi,15,09,55,199
7732,Carol,Clifford,249,F211,Doe Spring,Sun 12:00:31 AM,57.5 mi,18,00,31,599
7733,Carol,Clifford,249,F211,Finish,Sun 1:16:37 AM,62.2 mi,19,16,37,770
7734,Katherine,Webb,94,F212,Start,Sat 7:00:06 AM,0.0 mi,00,00,06,410
7735,Katherine,Webb,94,F212,Antelope Mesa,Sat 8:32:16 AM,7.6 mi,1,32,16,640
7736,Katherine,Webb,94,F212,Bumble Bee,Sat 11:22:12 AM,19.2 mi,4,22,12,459
7737,Katherine,Webb,94,F212,Gloriana Mine,Sat 12:53:39 PM,23.8 mi,5,53,39,270
7738,Katherine,Webb,94,F212,Deep Canyon Ranch,Sat 3:22:42 PM,32.2 mi,8,22,42,419
7739,Katherine,Webb,94,F212,Black Canyon City,Sat 5:19:00 PM,37.7 mi,10,19,00,008
7740,Katherine,Webb,94,F212,Cottonwood Gulch,Sat 8:26:56 PM,45.3 mi,13,26,56,618
7741,Katherine,Webb,94,F212,Table Mesa,Sat 10:14:09 PM,49.4 mi,15,14,09,580
7742,Katherine,Webb,94,F212,Doe Spring,Sun 1:06:40 AM,57.5 mi,18,06,40,519
7743,Katherine,Webb,94,F212,Finish,Sun 2:18:18 AM,62.2 mi,19,18,18,519
7744,Natalie,Peters,802,F213,Start,Sat 7:07:56 AM,0.0 mi,00,07,56,269
7745,Natalie,Peters,802,F213,Antelope Mesa,Sat 8:34:46 AM,7.6 mi,1,34,46,670
7746,Natalie,Peters,802,F213,Bumble Bee,Sat 11:53:43 AM,19.2 mi,4,53,43,250
7747,Natalie,Peters,802,F213,Gloriana Mine,Sat 1:31:31 PM,23.8 mi,6,31,31,829
7748,Natalie,Peters,802,F213,Deep Canyon Ranch,Sat 4:03:51 PM,32.2 mi,9,03,51,298
7749,Natalie,Peters,802,F213,Black Canyon City,Sat 6:00:16 PM,37.7 mi,11,00,16,569
7750,Natalie,Peters,802,F213,Cottonwood Gulch,Sat 8:52:31 PM,45.3 mi,13,52,31,000
7751,Natalie,Peters,802,F213,Table Mesa,Sat 10:34:20 PM,49.4 mi,15,34,20,389
7752,Natalie,Peters,802,F213,Doe Spring,Sun 1:12:20 AM,57.5 mi,18,12,20,608
7753,Natalie,Peters,802,F213,Finish,Sun 2:19:18 AM,62.2 mi,19,19,18,739
7754,Charlie,Gura,436,M535,Start,Sat 7:00:08 AM,0.0 mi,00,00,08,640
7755,Charlie,Gura,436,M535,Antelope Mesa,Sat 8:25:26 AM,7.6 mi,1,25,26,538
7756,Charlie,Gura,436,M535,Bumble Bee,Sat 11:05:40 AM,19.2 mi,4,05,40,989
7757,Charlie,Gura,436,M535,Gloriana Mine,Sat 12:31:05 PM,23.8 mi,5,31,05,990
7758,Charlie,Gura,436,M535,Deep Canyon Ranch,Sat 3:00:34 PM,32.2 mi,8,00,34,438
7759,Charlie,Gura,436,M535,Black Canyon City,Sat 4:34:46 PM,37.7 mi,9,34,46,368
7760,Charlie,Gura,436,M535,Cottonwood Gulch,Sat 7:32:09 PM,45.3 mi,12,32,09,868
7761,Charlie,Gura,436,M535,Table Mesa,Sat 9:31:29 PM,49.4 mi,14,31,29,519
7762,Charlie,Gura,436,M535,Doe Spring,Sun 12:50:01 AM,57.5 mi,17,50,01,279
7763,Charlie,Gura,436,M535,Finish,Sun 2:20:01 AM,62.2 mi,19,20,01,918
7764,Tia,Forsman,365,F214,Start,Sat 7:00:33 AM,0.0 mi,00,00,33,030
7765,Tia,Forsman,365,F214,Antelope Mesa,Sat 8:31:34 AM,7.6 mi,1,31,34,630
7766,Tia,Forsman,365,F214,Bumble Bee,Sat 11:32:44 AM,19.2 mi,4,32,44,939
7767,Tia,Forsman,365,F214,Gloriana Mine,Sat 12:46:44 PM,23.8 mi,5,46,44,169
7768,Tia,Forsman,365,F214,Deep Canyon Ranch,Sat 2:54:45 PM,32.2 mi,7,54,45,408
7769,Tia,Forsman,365,F214,Black Canyon City,Sat 4:49:46 PM,37.7 mi,9,49,46,589
7770,Tia,Forsman,365,F214,Cottonwood Gulch,Sat 7:49:36 PM,45.3 mi,12,49,36,258
7771,Tia,Forsman,365,F214,Table Mesa,Sat 9:38:05 PM,49.4 mi,14,38,05,610
7772,Tia,Forsman,365,F214,Doe Spring,Sun 1:12:44 AM,57.5 mi,18,12,44,608
7773,Tia,Forsman,365,F214,Finish,Sun 2:21:40 AM,62.2 mi,19,21,40,509
7774,Brian,McNease,38,M536,Start,Sat 7:00:15 AM,0.0 mi,00,00,15,960
7775,Brian,McNease,38,M536,Antelope Mesa,Sat 8:26:35 AM,7.6 mi,1,26,35,548
7776,Brian,McNease,38,M536,Bumble Bee,Sat 11:15:05 AM,19.2 mi,4,15,05,649
7777,Brian,McNease,38,M536,Gloriana Mine,Sat 12:32:52 PM,23.8 mi,5,32,52,020
7778,Brian,McNease,38,M536,Deep Canyon Ranch,Sat 2:43:48 PM,32.2 mi,7,43,48,868
7779,Brian,McNease,38,M536,Black Canyon City,Sat 4:53:11 PM,37.7 mi,9,53,11,639
7780,Brian,McNease,38,M536,Cottonwood Gulch,Sat 7:55:41 PM,45.3 mi,12,55,41,158
7781,Brian,McNease,38,M536,Table Mesa,Sat 10:07:21 PM,49.4 mi,15,07,21,038
7782,Brian,McNease,38,M536,Doe Spring,Sun 1:19:46 AM,57.5 mi,18,19,46,718
7783,Brian,McNease,38,M536,Finish,Sun 2:22:45 AM,62.2 mi,19,22,45,919
7784,Kyle,Essert,342,M537,Start,Sat 7:00:17 AM,0.0 mi,00,00,17,129
7785,Kyle,Essert,342,M537,Antelope Mesa,Sat 8:26:37 AM,7.6 mi,1,26,37,560
7786,Kyle,Essert,342,M537,Bumble Bee,Sat 11:15:06 AM,19.2 mi,4,15,06,138
7787,Kyle,Essert,342,M537,Gloriana Mine,Sat 12:32:55 PM,23.8 mi,5,32,55,020
7788,Kyle,Essert,342,M537,Deep Canyon Ranch,Sat 2:43:48 PM,32.2 mi,7,43,48,459
7789,Kyle,Essert,342,M537,Black Canyon City,Sat 4:53:18 PM,37.7 mi,9,53,18,639
7790,Kyle,Essert,342,M537,Cottonwood Gulch,Sat 7:55:35 PM,45.3 mi,12,55,35,158
7791,Kyle,Essert,342,M537,Table Mesa,Sat 10:07:18 PM,49.4 mi,15,07,18,038
7792,Kyle,Essert,342,M537,Doe Spring,Sun 1:19:47 AM,57.5 mi,18,19,47,718
7793,Kyle,Essert,342,M537,Finish,Sun 2:22:46 AM,62.2 mi,19,22,46,029
7794,Liz,Hill,487,F215,Start,Sat 7:00:21 AM,0.0 mi,00,00,21,809
7795,Liz,Hill,487,F215,Antelope Mesa,Sat 8:36:30 AM,7.6 mi,1,36,30,698
7796,Liz,Hill,487,F215,Bumble Bee,Sat 11:48:17 AM,19.2 mi,4,48,17,669
7797,Liz,Hill,487,F215,Gloriana Mine,Sat 1:07:10 PM,23.8 mi,6,07,10,470
7798,Liz,Hill,487,F215,Deep Canyon Ranch,Sat 3:30:02 PM,32.2 mi,8,30,02,349
7799,Liz,Hill,487,F215,Black Canyon City,Sat 5:22:05 PM,37.7 mi,10,22,05,239
7800,Liz,Hill,487,F215,Cottonwood Gulch,Sat 8:34:33 PM,45.3 mi,13,34,33,728
7801,Liz,Hill,487,F215,Table Mesa,Sat 10:18:36 PM,49.4 mi,15,18,36,158
7802,Liz,Hill,487,F215,Doe Spring,Sun 1:23:42 AM,57.5 mi,18,23,42,770
7803,Liz,Hill,487,F215,Finish,Sun 2:24:30 AM,62.2 mi,19,24,30,429
7804,Chastity,Jaime,522,F216,Start,Sat 6:30:18 AM,0.0 mi,00,00,18,940
